"recipient","year","un_region","Aid_All","p4_polity2","fh_inverse_pr","fh_inverse_cl","Giniall","Corruption","Rents","Population","GDP","eu"
"Eritrea",2006,14,18.84495359,-7,1,2,24.38584659,2.9,2.832299709,15.43193123,5.375473319,0
"Eritrea",2007,14,18.97979967,-7,1,2,22.62331645,2.8,3.979627652,15.46606085,5.355511083,0
"Eritrea",2008,14,18.34583462,-7,1,2,28.79014596,2.6,4.307780154,15.4986009,5.220018405,0
"Eritrea",2009,14,19.19020043,-7,1,1,15.72209619,2.6,3.407888114,15.53072892,5.22592291,0
"Eritrea",2010,14,18.26060015,-7,1,1,29.41347936,2.6,3.277093887,15.56317166,5.215184802,0
"Estonia",1991,154,13.62298024,6,6,5,6.034141012,5.847699917,0,14.26103833,9.290952992,1
"Estonia",1992,154,18.8881683,6,5,5,41.20000076,3.538519957,0,14.24279652,7.582846117,1
"Estonia",1993,154,18.42244552,6,5,6,38.29999924,1.103184545,0,14.21705332,7.494915812,1
"Estonia",1994,154,18.97314873,6,5,6,39.59999847,5.250502337,0,14.19566743,8.782409655,1
"Estonia",1995,154,18.5062122,6,6,6,37.40000153,2.498376793,4.551972389,14.17781344,8.516247187,1
"Estonia",1996,154,18.36191639,6,7,6,32.59999847,4.186812074,4.353570223,14.16305979,8.588230484,1
"Estonia",1997,154,18.88065109,6,7,6,33.5,4.510051123,3.991295278,14.1516506,8.710611618,1
"Estonia",1998,154,18.56006848,6,7,6,34.5,5.7,3.583433777,14.14204501,8.786095673,1
"Estonia",1999,154,18.52661352,7,7,6,34.90000153,5.7,3.388937891,14.13804323,8.787381225,1
"Estonia",2000,154,19.041491,9,7,6,36.20000076,5.7,4.451589316,14.1498269,8.868150992,1
"Estonia",2001,154,18.84913296,9,7,6,37.90000153,5.6,4.704494596,14.14345727,8.934279832,1
"Estonia",2002,154,19.58814958,9,7,6,39.20000076,5.6,4.809828535,14.13712293,9.000030136,1
"Estonia",2003,154,18.2004551,9,7,6,36.29999924,5.5,3.840527922,14.13084671,9.078445632,1
"Estonia",2004,154,17.89433386,9,7,7,34.20000076,6,2.426354051,14.1248685,9.147185954,1
"Estonia",2005,154,17.34898413,9,7,7,34,6.4,1.611425668,14.11914595,9.243398378,1
"Estonia",2006,154,13.83306777,9,7,7,33.70000076,6.7,1.55120039,14.11324939,9.348350263,1
"Estonia",2007,154,20.23390489,9,7,7,31.39999962,6.5,1.472513616,14.10868751,9.428954654,1
"Estonia",2008,154,17.95994683,9,7,7,30.10000038,6.6,2.16955626,14.10600617,9.376881532,1
"Estonia",2009,154,17.39031475,9,7,7,34.55851578,6.6,1.729377806,14.10407849,9.219373226,1
"Estonia",2010,154,20.08968985,9,7,7,32.59999847,6.5,2.692987204,14.10179791,9.246120624,1
"Ethiopia",1991,14,19.84687192,0,2,3,37.60074466,0.7929584,11.23502055,17.72239806,4.861025557,0
"Ethiopia",1992,14,21.13688373,0,2,4,40.63087554,1.838494996,15.03062439,17.75759046,4.73511514,0
"Ethiopia",1993,14,20.7343253,-10,2,3,39.7745439,3.107855362,13.96334743,17.79253199,4.823654462,0
"Ethiopia",1994,14,20.40610681,1,2,3,41.9458777,1.311638048,22.82613373,17.82647266,4.821115208,0
"Ethiopia",1995,14,20.63922318,1,4,3,40,2.303899913,31.70915749,17.85897435,4.848084635,0
"Ethiopia",1996,14,20.69519147,1,4,3,38.5,1.903123557,28.66240298,17.88990945,4.934276123,0
"Ethiopia",1997,14,20.67007973,1,4,3,58.61520474,2.40854576,27.02580895,17.9195459,4.935497706,0
"Ethiopia",1998,14,21.45443481,1,4,4,50.09999847,3.238335223,31.18337059,17.94833745,4.871512669,0
"Ethiopia",1999,14,20.23913709,1,3,3,44.24100025,2.352383793,19.54006195,17.97687317,4.893310166,0
"Ethiopia",2000,14,21.10542078,1,3,3,27.89999962,3.2,18.37555695,18.00553188,4.923610857,0
"Ethiopia",2001,14,21.26812881,1,3,3,32.0386404,1.381760452,18.01076126,18.03438374,4.974506033,0
"Ethiopia",2002,14,21.49639872,1,3,3,49.93969856,3.5,23.063493,18.06326758,4.960655869,0
"Ethiopia",2003,14,21.53082514,1,3,3,49.22738542,2.5,36.23988041,18.09203314,4.910039723,0
"Ethiopia",2004,14,21.82556307,1,3,3,28.89999962,2.3,27.86969753,18.12046913,5.008875853,0
"Ethiopia",2005,14,21.70257062,-3,3,3,29.79999924,2.2,23.30534054,18.14844201,5.09261219,0
"Ethiopia",2006,14,21.72087452,-3,3,3,39.69841177,2.4,18.92274356,18.17593873,5.167985428,0
"Ethiopia",2007,14,21.75032463,-3,3,3,43.86327603,2.4,22.01301283,18.20303092,5.249354439,0
"Ethiopia",2008,14,22.03825552,-3,3,3,36.4900396,2.6,18.92674397,18.22977674,5.325061609,0
"Ethiopia",2009,14,22.12550828,-3,3,3,35.78445338,2.7,16.73966396,18.25625449,5.382948476,0
"Ethiopia",2010,14,21.85031993,-3,2,2,45.87264521,2.7,16.52086929,18.28251326,5.47492187,0
"Gabon",1991,17,19.35743008,-4,4,5,35.26196313,3.396093178,33.99736621,13.78766546,8.903642565,0
"Gabon",1992,17,19.48468464,-4,4,4,57.63159473,2.083122573,31.61007586,13.81433286,8.845586181,0
"Gabon",1993,17,19.9562157,-4,3,4,43.084935,2.310522628,38.24426578,13.84074839,8.857877345,0
"Gabon",1994,17,19.51335176,-4,3,4,37.54260168,5.757904526,41.75929239,13.86693724,8.868143408,0
"Gabon",1995,17,19.96070573,-4,3,4,36.77596309,2.268471634,41.1950793,13.89291317,8.890708547,0
"Gabon",1996,17,19.65265208,-4,3,4,35.80589266,2.139763688,44.02582036,13.91869691,8.900533704,0
"Gabon",1997,17,19.54742062,-4,3,4,41.56460137,3.719494366,43.76966065,13.94426606,8.930762177,0
"Gabon",1998,17,19.17617407,-4,3,4,30.22151922,5.054768096,30.75833389,13.9695398,8.939675675,0
"Gabon",1999,17,18.81997284,-4,3,4,26.83818922,2.622966592,40.64504726,13.99442549,8.821219446,0
"Gabon",2000,17,19.55532445,-4,3,4,41.07337602,1.678682416,52.31178489,14.01888151,8.777754219,0
"Gabon",2001,17,19.33683357,-4,3,4,40.99309605,3.056451016,44.71198577,14.04288435,8.774844158,0
"Gabon",2002,17,19.26089554,-4,3,4,35.61247389,3.549920982,41.73369797,14.06651672,8.748536673,0
"Gabon",2003,17,18.99864002,-4,3,4,40.82117596,3.437013898,46.12942864,14.0899706,8.749533342,0
"Gabon",2004,17,19.67590192,-4,3,4,45.50331521,3.3,48.87708011,14.11348325,8.739391069,0
"Gabon",2005,17,18.54113979,-4,2,4,41.09999847,2.9,57.51537445,14.1372063,8.745436466,0
"Gabon",2006,17,19.14683672,-4,2,4,47.89844146,3,57.48909877,14.16115984,8.733225586,0
"Gabon",2007,17,20.2806475,-4,2,4,24.74314195,3.3,52.81602285,14.18527111,8.763160681,0
"Gabon",2008,17,18.56031442,-4,2,4,33.16996408,3.6,53.07994131,14.20947175,8.748908466,0
"Gabon",2009,17,19.6577338,3,2,3,33.63892771,2.9,41.41243574,14.23366482,8.695286587,0
"Gabon",2010,17,19.1914546,3,2,3,33.66370415,2.8,46.13855244,14.25777165,8.736030729,0
"Gambia",1991,11,18.73531861,8,6,6,45.28340746,3.357148557,2.109140635,13.76366869,6.046789379,0
"Gambia",1992,11,18.21971611,8,7,6,46.29999924,3.581125893,2.312681913,13.79496698,6.048719747,0
"Gambia",1993,11,18.63423344,8,6,6,35.67390065,3.845500571,2.132862806,13.82371878,6.049644226,0
"Gambia",1994,11,17.36409644,-7,1,2,37.51412491,4.786583211,2.398947477,13.85143739,6.023467887,0
"Gambia",1995,11,16.5788071,-7,1,2,16.26630318,4.686175333,3.061154366,13.87918558,6.004499522,0
"Gambia",1996,11,17.09864987,-6,1,2,29.10612462,2.063369742,2.712631702,13.90711388,5.99856308,0
"Gambia",1997,11,17.84773678,-5,1,2,52.39420619,3.038225241,2.606408119,13.93505737,6.018456906,0
"Gambia",1998,11,18.68186952,-5,1,3,49.90000153,3.793400073,2.545609713,13.96330192,6.024613772,0
"Gambia",1999,11,18.67376141,-5,1,3,47.73561896,2.554066266,2.001042604,13.99210156,6.057849514,0
"Gambia",2000,11,18.18328749,-5,1,3,26.52779787,3.636273869,2.257743359,14.02159991,6.081891932,0
"Gambia",2001,11,18.946795,-5,3,3,45.46638615,1.622138071,2.475703955,14.05191855,6.107953632,0
"Gambia",2002,11,18.77786278,-5,4,4,45.87988884,4.545941213,3.537224531,14.08299018,6.043842142,0
"Gambia",2003,11,17.46498373,-5,4,4,46.90000153,2.5,6.144015312,14.11453902,6.078736259,0
"Gambia",2004,11,18.48396374,-5,4,4,32.48485101,2.8,4.227386951,14.1462047,6.115196399,0
"Gambia",2005,11,18.99799403,-5,3,4,34.07851962,2.7,4.26767683,14.17775427,6.074185459,0
"Gambia",2006,11,18.34755169,-5,3,4,27.83215437,2.5,4.39339304,14.20912168,6.053996329,0
"Gambia",2007,11,18.34449704,-5,3,4,38.08389386,2.3,4.856268406,14.24038998,6.058394604,0
"Gambia",2008,11,18.35269642,-5,3,4,50.15833955,3.1,5.203248501,14.27165864,6.082888337,0
"Gambia",2009,11,18.72830253,-5,3,3,44.86055328,2.9,5.330875397,14.30306674,6.11398259,0
"Gambia",2010,11,18.84985205,-5,3,3,55.53795387,3.2,4.660874844,14.33468523,6.145570159,0
"Georgia",1991,145,20.62227147,4,2,3,32.89508293,1.663179231,0.393910688,15.39157781,7.579661066,0
"Georgia",1992,145,19.19332435,4,4,3,30.63518988,3.475014622,0.593273416,15.39932292,6.975895487,0
"Georgia",1993,145,15.41494127,4,3,3,41.23475558,4.727818238,0.343557077,15.40700851,6.621485269,0
"Georgia",1994,145,18.65206116,4,3,3,31.98858135,2.965237041,0.278692277,15.39687816,6.521800825,0
"Georgia",1995,145,19.46574599,5,4,3,40.33116438,2.513921461,0.374150587,15.37028107,6.574065616,0
"Georgia",1996,145,19.93534069,5,4,4,42.09999847,0.240420586,0.637821303,15.34506075,6.705446154,0
"Georgia",1997,145,19.78396928,5,5,4,38.5,2.035733996,0.567649392,15.32658564,6.823938903,0
"Georgia",1998,145,19.89602651,5,5,4,39,2.556653919,0.407625524,15.31676174,6.86433956,0
"Georgia",1999,145,19.95771597,5,5,4,40.40000153,2.3,0.589801725,15.30897629,6.90041365,0
"Georgia",2000,145,19.76101188,5,4,4,41.09999847,3.065476613,1.198398038,15.30126556,6.926340865,0
"Georgia",2001,145,20.29126351,5,4,4,39,2.380816971,0.779923187,15.2940194,6.980522635,0
"Georgia",2002,145,19.75287754,5,4,4,38,2.4,0.675708566,15.28729431,7.040540489,0
"Georgia",2003,145,19.56555362,5,4,4,39.29999924,1.8,1.129984351,15.28082403,7.151894089,0
"Georgia",2004,145,19.91918848,7,5,4,40.59999847,2,1.14807904,15.27837236,7.211267807,0
"Georgia",2005,145,19.92411353,7,5,5,39.90000153,2.3,1.098737544,15.28830366,7.293000418,0
"Georgia",2006,145,20.75852002,7,5,5,39.40000153,2.8,1.411723766,15.29666045,7.374331457,0
"Georgia",2007,145,20.1483498,6,4,4,39.40000153,3.4,1.306421514,15.29447525,7.492912059,0
"Georgia",2008,145,21.13750186,6,4,4,39,1.9,1.192254263,15.29342649,7.51683762,0
"Georgia",2009,145,20.99391537,6,4,4,42,4.1,1.263043866,15.29958931,7.472185762,0
"Georgia",2010,145,20.54817856,6,4,5,42.09999847,3.8,1.260626096,15.30904367,7.523384526,0
"Ghana",1991,11,20.98182991,-4,2,2,34,2.072775453,5.361266732,16.52642685,5.954696645,0
"Ghana",1992,11,20.81768066,-1,3,3,38.09999847,4.187873896,6.505362883,16.55452278,5.96466132,0
"Ghana",1993,11,20.71646343,-1,3,4,33,4.78597663,7.629090458,16.58228648,5.984258199,0
"Ghana",1994,11,20.2033846,-1,3,4,45.178925,2.191059394,11.51421627,16.60908246,5.989929405,0
"Ghana",1995,11,20.87542498,-1,4,4,39.25266427,2.452139992,12.60701346,16.6345609,6.004752045,0
"Ghana",1996,11,20.69998796,2,5,4,43.64799228,2.736125675,12.33609462,16.65862478,6.025685056,0
"Ghana",1997,11,20.41450368,2,5,5,32.70000076,3.008812313,10.91091406,16.68161586,6.043800964,0
"Ghana",1998,11,20.72523583,2,5,5,40.5,3.3,10.39186263,16.70414915,6.067200344,0
"Ghana",1999,11,21.19408208,2,5,5,43.71878248,3.3,6.646845859,16.72700771,6.087401245,0
"Ghana",2000,11,20.83292538,2,6,5,45.78809235,3.5,10.99879451,16.75069814,6.100042744,0
"Ghana",2001,11,21.01456874,6,6,5,51.18808675,3.4,10.38597842,16.77527321,6.114688383,0
"Ghana",2002,11,20.80131659,6,6,5,41.08719864,3.9,11.47555774,16.80050069,6.133477787,0
"Ghana",2003,11,21.34225803,6,6,6,48.75855645,3.3,16.41394693,16.82621449,6.158457097,0
"Ghana",2004,11,21.79472291,8,6,6,50.39308274,3.6,13.67965031,16.85216949,6.186990284,0
"Ghana",2005,11,21.22858547,8,7,6,42.40000153,3.5,12.44078565,16.87815513,6.218329754,0
"Ghana",2006,11,21.25494658,8,7,6,42.79999924,3.3,8.525384128,16.90417651,6.254342941,0
"Ghana",2007,11,21.37388768,8,7,6,47.13508127,3.7,9.943374217,16.93016562,6.290949133,0
"Ghana",2008,11,21.55119202,8,7,6,46.10589906,7.9,11.2232883,16.955782,6.346273254,0
"Ghana",2009,11,21.38141171,8,7,6,48.1127821,3.9,14.02653518,16.98062828,6.360566625,0
"Ghana",2010,11,21.08323179,8,7,6,58.13684561,4.1,12.60537094,17.00445903,6.413776482,0
"Guatemala",1991,13,19.22159856,3,5,3,39.16998069,2.230722585,3.905497178,16.02363254,7.486750883,0
"Guatemala",1992,13,20.01934251,3,4,3,49.58161629,3.036802124,3.693519086,16.0469127,7.510720068,0
"Guatemala",1993,13,20.02101398,3,4,3,44.59456577,3.292076024,3.026818782,16.07022282,7.52592977,0
"Guatemala",1994,13,19.10929456,3,4,3,47.43522957,1.109691751,3.167300805,16.09343383,7.542263851,0
"Guatemala",1995,13,19.97145145,3,4,3,53.70699563,1.763967587,3.891518593,16.11648045,7.567517257,0
"Guatemala",1996,13,19.9558512,8,5,4,43.12172469,4.623355414,2.847976565,16.13933088,7.57381564,0
"Guatemala",1997,13,20.75515613,8,5,4,53.12517056,2.308420659,3.588410003,16.1620777,7.59378428,0
"Guatemala",1998,13,20.61291997,8,5,4,56.09999847,3.1,2.780124313,16.18492124,7.619669263,0
"Guatemala",1999,13,20.60976982,8,5,4,46.89270003,3.2,2.815976381,16.2081112,7.634228378,0
"Guatemala",2000,13,19.71740266,8,5,4,54.20000076,3.352610985,2.947614823,16.23179775,7.645994577,0
"Guatemala",2001,13,19.85864608,8,5,4,64.22671247,2.9,2.93012616,16.25602844,7.644821445,0
"Guatemala",2002,13,21.01634124,8,4,4,58.20000076,2.5,2.706504449,16.28070231,7.658085148,0
"Guatemala",2003,13,20.43789684,8,4,4,55.70000076,2.4,2.845306635,16.3056398,7.658141084,0
"Guatemala",2004,13,19.96801786,8,4,4,53.20000076,2.2,2.767090938,16.33060688,7.66420774,0
"Guatemala",2005,13,20.20877348,8,4,4,58.06816022,2.5,2.708362643,16.35545125,7.671444837,0
"Guatemala",2006,13,20.92104844,8,5,4,56.20000076,2.6,3.351773307,16.38010401,7.699191098,0
"Guatemala",2007,13,20.57550748,8,5,4,49.93858597,2.8,3.528689474,16.40462188,7.735808303,0
"Guatemala",2008,13,20.44417039,8,5,4,41.09405813,3.1,3.4902668,16.42912604,7.74358829,0
"Guatemala",2009,13,20.81179384,8,4,4,62.56350862,3.4,3.198756039,16.45378101,7.72418146,0
"Guatemala",2010,13,20.10638954,8,4,4,59.49244017,3.2,5.236191988,16.47867329,7.727578946,0
"Guinea-Bissau",1991,11,18.34908832,-6,2,3,37.48644638,2.215795351,17.33460045,13.85542046,6.23616539,0
"Guinea-Bissau",1992,11,18.20819165,-6,2,3,15.79495381,2.268408832,19.79928589,13.87819517,6.224330612,0
"Guinea-Bissau",1993,11,18.35095794,-6,2,3,18.75343522,1.988900036,15.47896576,13.90098617,6.222322153,0
"Guinea-Bissau",1994,11,19.60345575,5,5,4,42.50208186,3.032204215,19.1195507,13.92369119,6.2311158,0
"Guinea-Bissau",1995,11,18.64634231,5,5,4,48.62676095,1.939263093,26.16821289,13.94624667,6.25161981,0
"Guinea-Bissau",1996,11,19.14774439,5,5,4,39.08931451,2.853456687,24.24091339,13.96863071,6.338986639,0
"Guinea-Bissau",1997,11,18.60744173,5,5,4,32.39729859,3.15960579,22.8794651,13.99086792,6.379724225,0
"Guinea-Bissau",1998,11,17.53221402,0,5,3,49.92748488,3.115176396,31.61540031,14.01299655,6.027701955,0
"Guinea-Bissau",1999,11,18.26716813,3,5,3,25.96449771,4.095875857,19.27918434,14.0350717,6.015829951,0
"Guinea-Bissau",2000,11,19.48944052,5,4,3,33.82724531,0.214632269,11.89790821,14.05713194,6.046618177,0
"Guinea-Bissau",2001,11,18.32395484,5,4,3,37.20777371,0.07383059,11.01307487,14.07921853,6.046184523,0
"Guinea-Bissau",2002,11,18.65258172,5,4,3,45.23621938,1.550435274,12.62665367,14.10132764,6.01417479,0
"Guinea-Bissau",2003,11,18.87679147,-1,2,4,51.78429319,2.431241447,17.90446281,14.1234062,5.997765232,0
"Guinea-Bissau",2004,11,18.19863356,-1,4,4,37.7740722,0.901942337,14.15272331,14.14538321,6.003027856,0
"Guinea-Bissau",2005,11,18.33020895,6,5,4,33.13548238,0.881010675,13.24819946,14.16723376,6.022946929,0
"Guinea-Bissau",2006,11,18.35040408,6,4,4,33.24275494,3.704677991,13.38537979,14.18890623,6.024109255,0
"Guinea-Bissau",2007,11,18.74037056,6,4,4,48.74404759,2.2,16.74407196,14.21047877,6.034080622,0
"Guinea-Bissau",2008,11,18.67798614,6,4,4,37.57749367,1.9,16.13493347,14.23219252,6.043913115,0
"Guinea-Bissau",2009,11,18.7282343,6,4,4,36.95753427,1.9,17.34905434,14.25434919,6.054363102,0
"Guinea-Bissau",2010,11,18.72611388,6,4,4,49.01631616,2.1,15.3254528,14.27711905,6.074959408,0
"Haiti",1991,29,19.40144873,-7,1,1,25.35437168,2.584503153,1.867830157,15.79720723,6.109835273,0
"Haiti",1992,29,18.11463625,-7,1,1,43.34140483,0.857622968,3.164930344,15.81697191,5.014751973,0
"Haiti",1993,29,18.82463662,-7,1,1,44.58712078,0.295097576,3.176765919,15.83639326,4.55943341,0
"Haiti",1994,29,19.38334845,7,3,3,50.4113713,1.686793827,3.069192648,15.8555615,6.507790533,0
"Haiti",1995,29,20.43065134,7,3,3,46.22939979,2.454312413,3.398904324,15.874525,7.256537505,0
"Haiti",1996,29,20.05493137,7,4,3,48.84892875,3.062472016,2.358536243,15.893308,6.400895132,0
"Haiti",1997,29,19.78662837,7,4,3,48.18598893,3.146505299,2.774848461,15.91185494,6.943694312,0
"Haiti",1998,29,20.15022019,7,3,3,44.68014896,2.855003073,2.045521736,15.93004049,6.209513194,0
"Haiti",1999,29,19.696283,2,3,3,36.26529902,2.728408521,1.635424376,15.94770334,6.218458419,0
"Haiti",2000,29,19.18269186,-2,2,3,50.90000153,1.624791403,1.641921282,15.96473862,6.210137453,0
"Haiti",2001,29,19.21276844,-2,2,2,59.20000076,4.57808113,1.744233251,15.98115812,6.183236239,0
"Haiti",2002,29,19.60709161,-2,2,2,43.58192582,2.2,1.880746126,15.99701613,6.164759828,0
"Haiti",2003,29,20.01211969,-2,2,2,37.45382939,1.5,2.240852356,16.01231605,6.15307766,0
"Haiti",2004,29,19.97459058,0,1,2,40.6500642,1.5,1.735174298,16.02706891,6.102580167,0
"Haiti",2005,29,20.83892707,3,1,2,50.98313869,1.8,1.512120366,16.04130953,6.106097805,0
"Haiti",2006,29,20.508348,5,4,3,45.48247066,1.8,1.852786303,16.05501122,6.114675986,0
"Haiti",2007,29,20.34468861,5,4,3,27.83504311,1.6,1.761836052,16.06824489,6.134328377,0
"Haiti",2008,29,20.58380506,5,4,3,34.03274603,1.4,1.742515326,16.08125063,6.129726668,0
"Haiti",2009,29,20.86105361,5,4,3,34.45219877,1.8,1.595636487,16.09433079,6.147013217,0
"Haiti",2010,29,21.90346417,0,4,3,44.34828203,2.2,3.069364071,16.10768161,6.077115404,0
"Honduras",1991,13,20.54854109,6,6,5,51.70000076,2.374649393,10.06117693,15.43326995,7.040502825,0
"Honduras",1992,13,20.36960223,6,6,5,51.70000076,3.759400715,8.411408961,15.46048626,7.068004752,0
"Honduras",1993,13,19.88895957,6,5,5,53.29999924,3.90451732,6.366995156,15.48695397,7.101973705,0
"Honduras",1994,13,19.23673433,6,5,5,55,2.809164467,7.773414366,15.51244438,7.063365058,0
"Honduras",1995,13,20.32851791,6,5,5,55.40000153,4.639403997,8.90675614,15.53683594,7.078799568,0
"Honduras",1996,13,19.83811389,6,5,5,55.59999847,1.786666366,6.529187463,15.56011535,7.090841448,0
"Honduras",1997,13,19.85521704,6,6,5,52.70000076,4.126791158,8.172560006,15.5824169,7.11727024,0
"Honduras",1998,13,20.70178312,6,6,5,56.40000153,1.7,6.148140498,15.60395654,7.124333458,0
"Honduras",1999,13,21.22130733,7,5,5,54.29999924,1.8,5.546387404,15.62500925,7.084204602,0
"Honduras",2000,13,20.66678353,7,5,5,55.09894701,0.998184529,3.633562863,15.64577911,7.119324866,0
"Honduras",2001,13,20.09961937,7,5,5,54.09999847,2.7,3.394502029,15.66633107,7.125640641,0
"Honduras",2002,13,20.23844281,7,5,5,57.79999924,2.7,3.470421497,15.68666653,7.142160972,0
"Honduras",2003,13,20.14949016,7,5,5,58.29999924,2.3,3.242246151,15.70683946,7.166454951,0
"Honduras",2004,13,20.63329205,7,5,5,58.09999847,2.3,3.138371289,15.72689226,7.206860196,0
"Honduras",2005,13,21.17547829,7,5,5,59.40000153,2.6,2.993655235,15.74686167,7.245639923,0
"Honduras",2006,13,20.36553548,7,5,5,57.40000153,2.5,4.450704813,15.76675332,7.289351975,0
"Honduras",2007,13,20.1656672,7,5,5,56,2.5,4.249459982,15.78659209,7.329556508,0
"Honduras",2008,13,20.14935703,7,5,5,55.59999847,2.6,3.668991745,15.80644433,7.351151962,0
"Honduras",2009,13,19.58236847,7,4,4,51.59999847,2.5,3.135217011,15.82638467,7.306592285,0
"Honduras",2010,13,20.1845354,7,4,4,53.40000153,2.4,5.581228375,15.84644492,7.323165466,0
"Hungary",1991,151,21.55641168,10,6,6,28.70000076,5.22,1.920513578,16.1547554,8.924781336,1
"Hungary",1992,151,20.79124475,10,6,6,27.79999924,5.22,1.618934922,16.15436403,8.894051623,1
"Hungary",1993,151,21.0969184,10,7,6,22.5,5.765344149,1.557358418,16.15322367,8.889414235,1
"Hungary",1994,151,20.33528132,10,7,6,32.90000153,4.872817724,1.24264545,16.15185484,8.919828674,1
"Hungary",1995,151,20.7511964,10,7,6,31.5,5.010502867,1.159390045,16.15046264,8.936006283,1
"Hungary",1996,151,20.12991644,10,7,6,31.10000038,4.86,1.300649414,16.14874493,8.93806315,1
"Hungary",1997,151,20.29577606,10,7,6,31.89999962,5.18,1.145824975,16.14673034,8.973245371,1
"Hungary",1998,151,20.26944909,10,7,6,29.60000038,5,0.7445831,16.14440354,9.016795464,1
"Hungary",1999,151,19.35832781,10,7,6,30.5,5.2,0.769019513,16.14157094,9.051496073,1
"Hungary",2000,151,18.87400644,10,7,6,31.60000038,5.2,1.431315369,16.13897329,9.09562334,1
"Hungary",2001,151,20.82604786,10,7,6,31.20000076,5.3,1.119450682,16.1366795,9.13458759,1
"Hungary",2002,151,20.77026043,10,7,6,26.79999924,4.9,0.70179055,16.13383198,9.18136727,1
"Hungary",2003,151,21.23182101,10,7,6,31.10000038,4.8,0.809399091,16.13096765,9.221318763,1
"Hungary",2004,151,19.82761922,10,7,7,30,4.8,0.764927632,16.12875326,9.270315145,1
"Hungary",2005,151,18.36445362,10,7,7,31,5,0.980784137,16.12676447,9.314018245,1
"Hungary",2006,151,18.01535426,10,7,7,34.70000076,5.2,1.00805359,16.1252073,9.354439756,1
"Hungary",2007,151,16.73347466,10,7,7,28.39999962,5.3,0.784958449,16.12365815,9.361088673,1
"Hungary",2008,151,22.596303,10,7,7,27.39999962,5.1,0.988664801,16.12190718,9.371587101,1
"Hungary",2009,151,21.02337043,10,7,7,26.04827478,5.1,0.665635392,16.12035809,9.305381517,1
"Hungary",2010,151,18.26495119,10,7,7,27.8107626,4.7,0.684846527,16.11809795,9.315501853,1
"India",1991,34,23.10708709,8,5,4,32.5,2.89,5.560432762,20.60262101,5.989780345,0
"India",1992,34,22.87516127,8,5,4,34.29999924,2.89,4.998034388,20.62206293,6.023712318,0
"India",1993,34,22.28362987,8,4,4,31.5,2.897803658,4.654220104,20.64108735,6.051101684,0
